author;tweet_id
28397673;505999460959125504
237497940;505993726296981504
132994933;505818852152721408
2540141198;505811542479470592
194673466;505760305201569792
408674486;505721574490902528
378744145;505698518690852865
1244816322;505696378706620416
894094970;505691707636068353
463853008;505672608483143680
230512159;505666245224833024
183190185;505648759402156032
105582337;505634750342914049
1125692346;505631970022674432
2499048171;505532363032784896
23292448;505527635884392448
2499048171;505525664364396544
2499048171;505523630605099008
2499048171;505523134100152320
2499048171;505522288318775296
408674486;505353569634381824
24904202;505345382487195648
1930739028;505295329261264896
2494983732;505290126956584961
2229592040;505274174869618688
2229592040;505273644822827009
858302826;505269907781861376
19016354;505257425021448193
183190185;505257425017262080
269207924;505254371803017217
51524814;505250648573886464
2746639891;505249895507574784
1411477873;505249776624234496
117369170;505037612051337216
355538362;504989288376061952
326858590;504823297545342976
173075420;504650891048521729
408674486;504577124620320769
1198734769;504565659670294528
183190185;504531378546147328
173075420;504409885401161728
203057783;504305577934471168
173075420;504290326736306176
201188196;504285924331503617
466407338;504240678013251585
866512735;504235699512811520
326858590;504224746612207616
466407338;504191247767306240
275644569;504186943371231232
58768933;504186261058625537
988618082;504179023585763328
13306152;504177044411138048
73090233;504136983182966784
23292448;504006893560672257
547764804;503882184373968896
1259567102;503866057203802112
204670349;503826658420604928
Unknown-4;503815718354182144
1858778234;503809148937461760
1935964225;503755486593056768
437355943;503746490049634304
222075079;503746488371912704
70180010;503743250378006528
19016354;503475652272869376
183190185;503475652163813376
183190185;503474394224918528
2267295895;503159120888098816
1410771956;503130052809486338
393886714;503096408853843968
217829233;503087309114589184
857559870;503084318382886912
408674486;503010204129456128
540225447;502932279778619392
2405298133;502863520254275584
2405298133;502835384745603072
706563341;502805872855109633
83926769;502788425305821184
554536697;502761937311395840
531289263;502748622442995712
415793556;502746062558601216
262597648;502745250780418048
481604783;502738652678471681
103842381;502737621336850432
940900784;502728110278594560
1175035196;502722237691351041
270904212;502714020520919040
126357458;502710986495635456
1175035196;502707483270725634
361138520;502700460919492608
1443503773;502697973445165056
211201887;502688144320258048
2148517469;502681067443478528
68441909;502680112462970880
408674486;502520794531250178
266118035;502507991091146753
266118035;502494102089662465
266118035;502492880825765889
286586405;502451803087462400
393542910;502438313186586624
393542910;502436254659919873
384175455;502434821629820928
1185908084;502419433097527296
162003368;502391038129238017
253612080;502390941802823681
113597837;502383462880645120
111972548;502375871169445888
154132328;502368366259363840
145265287;502368351143071745
147983072;502368348836220930
1951332559;502363615706353664
384175455;502326072827215873
2405298133;502185411863511040
116700365;502179954117709828
23292448;502156219432574977
147983072;502148260211859456
274943468;502145446278483968
259298572;502144060253941760
143391676;502126325239267328
1632970092;502119538956447745
520491267;502117038606020608
433396143;502116087354626048
999811796;502112174685188096
143391676;502091748219170816
1909880545;502079850661036033
202152587;502074227701604353
231497660;502071497868181504
120217343;502049787790000128
520491267;502042590125256706
96986930;502017690085883904
955526552;502002564942942208
1623158846;501948026408427520
1909880545;501943496862101504
1623158846;501940354502111232
2420035376;501939021510344706
706043924;501924329991700480
269207924;501796941014265856
369771669;501772326451834880
322671445;501736161828941824
940874066;501732247276625920
2408627448;501731015841550337
230512159;501696399315324928
478844298;501694844897861634
230512159;501692726413647872
393542910;501661107195772929
62525649;501659996858630144
433396143;501642739386417152
393886714;501629254069538816
2438853366;501629164940570624
2420035376;501570997766852608
1623158846;501568871615459328
706043924;501563613585637376
1030470194;501474639277981696
934349640;501417042789277696
408674486;501360800972673024
199876795;501343346590515200
135546957;501321210097979393
157944422;501319502827511808
630246358;501315098099453952
407843892;501308596383404032
1162616041;501300065697550336
440683883;501285052878057473
214006971;501275548086050816
183190185;501269827190026241
2408627448;501262510629343232
223953859;501255615986298880
1655487840;501244437859926016
2394875109;501214244612743168
2420035376;501211739216969728
706043924;501199964824150016
259211955;501131378235170816
2174898462;501062351324729344
326858590;501025738536255490
1108769310;501015942844141569
414076312;500978382566588416
1853899152;500977177911754752
2399525694;500974701233975296
493427267;500972045635969024
204405084;500970738535264256
123572404;500968995131252736
392592313;500965158064119808
2571339476;500962277940396032
160831087;500960646775984129
369060232;500953759472570368
1478129688;500952269047599107
862618009;500949788880166912
Unknown-12;500947045428248578
2408627448;500945410828288001
153888420;500932606410911744
2408627448;500643663375253504
355538362;500546268188647424
2420035376;500486164277899264
706043924;500474423993200641
551707081;500342049338454016
303235773;500222586006278145
299179138;500214927458828289
160831087;500211816396763137
2408627448;500190560930775040
183190185;500182644177768448
34014016;500180899942502400
466407338;500172579320365056
23292448;500133019014160384
1395447534;500131139588489217
524720764;500002825150009344
886639982;499983944478375936
408674486;499938590441631744
2408627448;499934344195366912
2540141198;499883042346127361
2540141198;499876759664599040
398921649;499831194175815680
19016354;499820502207447040
183190185;499820502207430656
109215395;499678886461210626
408674486;499668510986219521
506374722;499663784878014464
2423617890;499564888193531906
157944422;499520977990995968
466407338;499499496234315777
2408627448;499491977365561345
193208669;499472463076802561
368367932;499466716716756992
466407338;499446604584452096
919516046;499295421056176130
2408627448;499216591691988992
231761216;499208811748421632
108273745;499208811744198656
859536668;499164945406107648
466407338;499148203988885505
845883960;499134717505961984
193208669;499130277243801601
2734861689;499126316642209792
619386627;499112591017648128
345262870;499102685317308416
631796083;499097885053845504
183190185;499095461899550720
251305508;499092529531584512
2262926136;499084004092825600
174158402;499075399243288576
326858590;499064434900623361
221756495;498945358383566848
342231352;498929402307432448
342231352;498928997510963201
2442140744;498872760932638721
406896252;498803162275655682
2408627448;498801533468024832
1175631763;498800298261889025
2661288603;498789470066728960
187441295;498782720299130881
1187155471;498781441149239296
1108355431;498772061230497793
2442140744;498771238303830016
169928382;498757332470214656
245302343;498752766534492160
160831087;498751252549730304
2347234105;498746128213766144
153737754;498746115161083904
153541883;498741581600407552
63510895;498741279564394497
2172514140;498734417678831618
357663345;498728039082393600
288693403;498715212300566528
108041734;498710546750128129
444456735;498703250376232964
200943429;498703240003715073
2394875109;498676819579523073
414076312;498601408636416000
414076312;498600783244709889
129861742;498589807803518976
19591690;498579318763978752
2491587162;498544430169985024
211201887;498543764743270400
2496079754;498536562117079041
275547944;498516348692353024
2439841676;498493668060581888
2408627448;498469249506357248
414076312;498461088359653376
2491587162;498453859246030848
211201887;498452846581264384
414076312;498448997116571648
160831087;498447121650307072
2399525694;498431558236131328
204405084;498431307911659520
326858590;498417396206813184
963389028;498409767883124737
310901612;498395571564994563
2389177749;498066571726958592
183190185;498038478169731072
2408627448;498031222216740864
23292448;498012236590616576
326858590;497932422567440385
414076312;497865009176002561
229469173;497676126550896640
2408627448;497664857807028224
2540141198;497497005032501250
1155231349;497454416975650816
2408627448;497449951035920384
466407338;497412233002225665
19591690;497409179431473152
326858590;497289614848442368
183190185;497284497206173696
1155231349;497083922304761858
408674486;497017511507165184
466407338;496928708662681602
384175455;496925641925591040
2408627448;496913830690439168
1323274932;496770149970481152
2607388057;496768368318631937
2408627448;496695032284323841
1155231349;496679319859916800
2540141198;496676522213011457
2540141198;496667129106956288
2540141198;496597512816713728
19016354;496560213282283520
183190185;496560213177401344
23292448;496424340947501056
408674486;496321990245240832
2408627448;496249536160231425
466407338;496234182117699584
183190185;496196812156731392
423425657;496037761326256129
2408627448;496008017721425921
423437903;495869344573050881
1410563784;495850679764647938
242503030;495805493873758208
242503030;495805146354700288
242503030;495804367032033280
242503030;495800060257787904
307563315;495629227707088896
307563315;495623711379431424
103390169;495623571872702464
2515465879;495579679676694528
2432163434;495542504989949952
2408627448;495509543229874177
2356390343;495507853302833152
2345717701;495342086720196608
1954588729;495318059255472128
1954588729;495302979676045312
408674486;495291466441568256
1954588729;495286210739183618
2223257050;495282893791313921
1587115837;495281348303519744
Unknown-273;495281346164436992
1214116970;495277780204929024
1954588729;495272171514908672
1055837534;495220932907380737
2176391106;495198474204622848
476893142;495191071778160641
807702546;495188891117158400
84296635;495187846714900480
848244720;495185450126946306
945927528;495180272301002752
35501448;495176352652619776
1146034962;495169790961410049
99904689;495166091032023041
282152492;495164234347868160
99904689;495098599672664064
23292448;495019786343317504
293402886;517052145183780864
105582337;517018896730456064
269207924;516980042069737472
851287958;516973832713031680
332881712;516951609234845696
408674486;516948131762937857
466407338;516934238080626688
2371573958;516905373500862464
1359187327;516899128698503168
2371573958;516897792371867648
2371573958;516882678256111620
100468126;516872136523120640
212158460;516862026996789248
494920257;516859478776741888
2225442308;516842810369376256
486540407;516837448593448960
802663370;516738915756032000
408674486;516729392613978113
557558534;516709884243353600
2540141198;516691885528985600
74459779;516676401823764480
424458814;516652677372317697
424458814;516650615619870720
320139364;516648973650915328
191825236;516621220167421952
400100289;516615544578269184
74459779;516592965213777920
230512159;516581748525002752
466407338;516558148220780544
2349974738;516528947312332800
742718546;516515682154864640
262249189;516509669112950784
229028034;516505903625818112
207956727;516502827397820416
326858590;516499836045361152
74459779;516495123115704320
2371573958;516481540167974912
537947072;516462526259683328
408674486;516394623078789120
132244261;516346304243728385
286586405;516343473453416451
286586405;516342081082908672
107873520;516177165596250113
23292448;515997203731865601
408674486;515874761352962050
835371918;515832337787916291
432498578;515806113724641280
378744145;515799315290157056
441805035;515783456996200448
2296182205;515777038838677504
1735666958;515759868112687104
2458387772;515629049440657409
593593099;515583632170549248
300171225;515530927205019649
300171225;515530909001318400
408674486;515523447397822464
564404075;515509007554207745
466407338;515501274146828288
147980888;515489827392069632
90590776;515482678624530433
1108934767;515471335217459200
466407338;515455937256361984
400100289;515455846793621504
278500771;515451316815265792
278500771;515451249110827008
278500771;515451194672943105
564404075;515441068368994304
557558534;515439680352174081
16997099;515436836479447040
523058285;515435174335492097
1303295683;515431660620636160
599178964;515406189887504384
326858590;515388989315239936
492575933;515374498334244864
2164946530;515266770739789824
555134266;515228506716782592
2371573958;515224304058109952
2371573958;515215822412066816
2371573958;515213671220670464
2371573958;515209830949462016
2371573958;515208546011873280
408674486;515192598471114752
466407338;515173162833960961
252516403;515161622026145792
92032109;515148502272577536
307370131;515146985759076353
2301745795;515140075386970113
186768494;515135768877355009
612376509;515117891369598976
247253317;515116304341422080
84296635;515110814639214592
612376509;515103596556611584
288554036;515102973224316928
186611755;515101934890409984
99904689;515098537366130689
539350405;515095282007412736
252516403;515078587486326784
252516403;515052459723874304
408674486;514933826179829760
269207924;514867157055045632
593593099;514858832133373952
466407338;514834937422548992
125061131;514832549370408960
466407338;514832522354917376
466407338;514831991280525312
466407338;514831317478158336
466407338;514830033647853568
466407338;514825824919617536
400100289;514825769835851778
466407338;514825678852997120
400100289;514824930769514496
466407338;514824442447659009
400100289;514824321777532928
466407338;514823902036779008
400100289;514823607051386881
466407338;514823208365998081
466407338;514822239678918656
466407338;514821144419917824
2437476789;514820504386277377
400100289;514820131718176769
466407338;514819847650549760
466407338;514819305289289728
466407338;514817230048333824
466407338;514816913164472320
466407338;514814290738827264
466407338;514813733370339329
466407338;514811738043473920
1149175609;514810444717232128
466407338;514810399209062401
466407338;514808763992535040
2437476789;514805468968280064
466407338;514805361585684480
400100289;514805066780643328
400100289;514801992058040320
466407338;514801848801562624
466407338;514801020195856386
400100289;514800775286226944
400100289;514799464339759104
466407338;514799394731098112
400100289;514798662061670401
400100289;514798384952385536
400100289;514798189208412160
466407338;514798103640420352
400100289;514794650574811137
1731309438;514778080704212993
1117498886;514768338585923584
Unknown-277;514752575124430848
189220644;514748597045571585
470547309;514747436091576320
466407338;514747395364892672
432691643;514746875921301504
31446649;514744966384336898
2237874066;514743808047988737
1021703611;514743724929474560
1021703611;514743395043250176
1021703611;514742973272428545
466407338;514742857371230208
432691643;514741475905916928
242343224;514741162973069312
207918837;514740786756616192
432691643;514740397671989248
1021703611;514740035686780928
432691643;514738803698044928
207918837;514735334329159680
1359187327;514734921651593217
368367932;514734829255278592
225071709;514734585826279424
225071709;514733971788558336
400100289;514733955334295552
279729657;514733550378049537
400100289;514733363857719296
400100289;514732665053126656
132919170;514732452410306560
432691643;514732379379097600
400100289;514731164897386496
15299655;514731061931442177
225071709;514730657411776512
225071709;514729583036628992
466407338;514729556927074304
225071709;514728860001517568
466407338;514728660168101888
368367932;514727959392174082
197144881;514721307733536768
256453110;514718746452426753
420400761;514717912826134529
256453110;514717662895935488
256453110;514716739805151232
259707738;514715559947415552
247726134;514715336130953216
256453110;514714759133167616
225071709;514714671858069504
225071709;514714124862119936
256453110;514713880359350272
225071709;514713858897113088
400100289;514713292489912320
1187766462;514713187833643008
256453110;514713008204156929
256453110;514712614216421376
197144881;514712205376647169
197144881;514712083112685568
368367932;514711903105740801
225071709;514711499412369408
225071709;514710883390717953
171680922;514710786850430978
225071709;514709607743508480
2396698074;514708712859402240
457877121;514707816834412544
17488277;514707384112250880
400100289;514706857542557696
442940379;514705542686986241
197144881;514704329526476801
197144881;514704298920665088
2540141198;514702195397521408
442940379;514702061523722240
247726134;514701427751788545
225071709;514701292095418368
198900048;514701166593441792
292250093;514701013841117184
624037618;514700227119706112
247726134;514700134660472832
225071709;514699214748917760
539039778;514699134730010624
400100289;514698669875273728
466407338;514689237296627712
225071709;514683376390127616
302091462;514678020540731392
889240064;514673134667317248
531048734;514552549077417985
408674486;514549375151140864
135295001;514506439986282496
2540141198;514499634816114688
Unknown-13;514481559068749824
2371573958;514471871728078850
2371573958;514469812463206401
429257623;514456010107670529
466407338;514442253662953472
142578447;514405860555378688
400100289;514369619596177409
428469119;514367172232364032
2573960439;514356207935848448
2573960439;514355782792773632
2242240100;514355746851786753
353602730;514353579310989312
2283783445;514353376868696064
275547944;514353065215152128
169928382;514352948009521152
153737754;514352656392146944
1448630287;514345712575078401
117040417;514342152021626880
143003726;514324159787458560
23292448;514287676682665984
843802830;514274711162085376
894094970;514268819112869889
2228205162;514192086556762112
408674486;514176070271389696
587692293;514158223071662080
295058811;514145102827384832
111311639;514119315092942849
219352398;514088102231801856
18777523;514046510107869186
2540141198;514043404255522817
2296182205;514029634909126656
1223390282;514029606387843072
113360943;514025181590093824
400100289;514021997631012864
502709208;514014509124837376
466407338;514013906109759488
612376509;514008199708422144
593593099;513995886473805824
498681022;513992446603431936
364970438;513990868328804352
2615713879;513978329767358464
1878827118;513977494915911680
110964882;513976842362322944
464173435;513836177372491776
326858590;513812764868239361
19016354;513787311146803200
183190185;513787283934154752
203834054;513728473840365568
Unknown-246;513666510699921409
408674486;513652243925827584
2359232552;513637460153466880
882049423;513627984226709504
2499048171;513627894003032064
358280685;513617886095900672
730617932;513617831473467392
1324316581;513614445902577664
408674486;513520453504487424
246941617;513478879688667137
2466687906;513358443143389187
216665747;513353254030159872
1466808955;513265947524599808
183190185;513258808605302784
19016354;513258808601092098
183580649;513253057396621313
2540141198;513228515190513664
1400203249;513217652085764096
408674486;513180540451954688
424458814;513077019299815424
2237874066;513036318927253505
524720764;513012957265940481
524720764;513012956586864641
2617466351;513009609238642688
224192122;513003398447108096
378744145;513001908840062976
183190185;512994612642725889
19016354;512994611636084738
351472591;512992019393052672
2443880623;512985197676351488
2466687906;512985163307814912
368367932;512983276232134656
70970408;512979883279257600
70970408;512974396550836224
70970408;512971726213636096
70970408;512970609476005888
70970408;512970213248483328
70970408;512970097938288640
70970408;512970038815784960
70970408;512967469024440320
273970314;512964748955353088
767656027;512962506873393152
857559870;512958600466411520
91405723;512957954589720576
2256729678;512955505804083200
252808562;512954354664734720
196676833;512954214642098176
424458814;512953103961051136
70970408;512945002516070400
70970408;512941985737359360
70970408;512936718316498944
70970408;512926191196831744
70970408;512924540381696000
592606234;512920609349967872
511779207;512919870405492736
511779207;512919857927426048
1146034962;512919624409554944
117040417;512916257218494464
70970408;512916124602617856
592606234;512913444132376576
70970408;512913426545655808
153847236;512907767615455233
364970438;512901667374006272
437769909;512898794988797952
484868693;512896915328225280
35501448;512881345370931201
35501448;512881251288502273
2466687906;512867480696397825
466407338;512866231557554177
494920257;512865377433710593
220490488;512862740470579200
531048734;512854897814175744
46609397;512849634587205632
1623158846;512808001413988352
2420035376;512806813591281664
1623158846;512799856914481152
706043924;512794467422568448
23292448;512773411722915840
135295001;512736099538452480
241269467;512724559221358592
408835369;512704277320441856
216665747;512690020700803073
385393945;512681564434882560
22492391;512660433077927936
580307390;512660113811705856
2242240100;512658151678541824
84296635;512655570059276289
392566641;512652292193918977
1020705564;512647289442402304
1395447534;512644708544180225
378744145;512642750928277505
196966126;512642033639751680
2466687906;512639656043618305
393886714;512639294335234049
497804314;512639109916291072
953713201;512637231735902209
631924313;512636367436644353
2568977460;512635770243256320
994856562;512634187770101760
125694247;512634181495451649
503300363;512634175812161537
2615713879;512633625003950081
61145789;512632224575803393
525416576;512631055321681920
587692293;512629427260633089
1719141546;512624152436813824
2419290031;512617189049126912
476893142;512594321409708033
260234377;512584849102622720
807702546;512584539592355841
231498476;512584263632715776
925396286;512579822074474497
84296635;512579446927548416
99904689;512568465916715008
945927528;512562345781260288
537557590;512557462335930368
282152492;512556355119759360
1052849653;512547650861010944
336133061;512545824552009728
431693092;512539001375293441
347090121;512537295434432512
104129067;512526011947577344
214428528;512524201811386368
393886714;512513341894303745
466407338;512511581326819328
408674486;512504982709731329
1471661708;512499477220179968
2466687906;512492710972751872
22914352;512492215973969920
2420035376;512445124262264832
1623158846;512438167858085889
1909880545;512436622487740416
1930739028;512436615260954624
1357621842;512432620546695170
706043924;512429421673070593
1889788710;512365300441178112
1092029671;512352770888699905
1052849653;512352490373672960
1052849653;512351507006509056
1052849653;512337068694183937
408674486;512314268868681729
2359232552;512309520606171137
2898111;512305601595330561
2466687906;512283946239795201
1256855233;512277258849902592
1632970092;512275280288043008
288742135;512273268598779905
1898080692;512269826027687936
258108975;512259182775771136
586131447;512254284566908928
513897784;512245721773637632
358280685;512245425353801728
397474625;512242846951555072
336133061;512241389191835648
354781829;512239861827633152
94364374;512228730266083328
56321648;512227642393645056
247212255;512227202218590208
202152587;512222439112445952
141998284;512215334615777280
2255103950;512211628017057792
1146034962;512211219894112256
422018471;512207870130405376
56321648;512205397487132672
1378102957;512205290926641153
105448285;512203909319127040
46609397;512203516840910848
23292448;512202153549914114
22492391;512196244408897537
113360943;512196143946928128
113360943;512196123205709826
2362532699;512195390116880385
108545950;512193554446184450
104129067;512193513065156609
2466687906;512191843400814592
882049423;512150255820099584
1230559699;512142417357967360
1230559699;512142238881562624
326858590;512119416671465472
1324316581;511904602061811712
408674486;511887955796197376
365906250;511878512144547840
466407338;511862163787755520
329601416;511843242145370112
135295001;511843055755075584
251609446;511827933473038336
113360943;511819142413176832
95238467;511807664394080257
600102132;511805189616320512
1388948216;511792434289049600
400100289;511790390098526208
553722334;511771875010445312
1368049237;511677922525323266
355538362;511636841364475904
142578447;511626590955241472
1052849653;511570303202627584
378744145;511563312174489601
359041818;511562346331136001
104154171;511550712082595841
117040417;511462619795189760
408674486;511459678791168000
364970438;511456927256416256
466407338;511454680191610880
303673201;511446584660594688
303673201;511418638675357698
62241943;511269235591352321
216665747;511267576207261696
408674486;511259940309458944
2164946530;511252588558569472
19016354;511250590379147265
183190185;511250540232060928
2315595768;511243180571131904
355538362;511242995325497344
2540141198;511209706166423553
1010735383;511114695059972096
221051099;511093310484918273
882049423;510930193918459904
326858590;510868324998475776
295058811;510836624302034946
408674486;510833630336524288
183190185;510722101422993409
19016354;510722092895989760
843802830;510719571993829376
300449961;510514039995502593
1710640717;510438633594445824
2763772235;510435739717615616
2791509433;510434279638441984
1922037416;510429695771705344
334593413;510424483098685440
118771301;510408742924333057
408674486;510388607254003712
2237874066;510383872287440896
160831087;510382559222833152
1153703833;510376814083325952
19016354;510372504938893312
183190185;510370826835611648
393886714;510370529484607490
2242240100;510366714962644992
552672639;510350922799915009
258108975;510334613886365696
557558534;510191838717030400
1399180915;510161117574750209
2540141198;510148461837451265
2540141198;510143253233287168
23292448;510142871186706432
2540141198;510140277236203520
2405298133;510134744093192193
126706721;510130073660186624
1286356861;510127963271335936
1909880545;510112802498174976
1368049237;510110007103602690
274943468;510107557038272512
1031226727;510106439201726465
999811796;510104789451943937
2417277867;510101946049384448
2433213453;510101932522741760
2420295754;510101928588480512
2366576530;510101925522444288
356112554;510101919251968000
202152587;510098985869381632
2540141198;510096073629913088
126706721;510091291984920577
2164946530;510068774125309953
258108975;510057006401847296
2225226033;510053596516581376
258108975;510043907577884672
408674486;510043840179634176
2361404442;510027590103760896
843802830;510022511476887552
2516322102;510022379796717569
126706721;510020707166584833
435692689;510012464445280256
66168289;510006691707248640
587692293;510005135687569409
66168289;510001871524995073
237206589;509971905991159808
999811796;509968149580488704
15071999;509967309562077184
2417277867;509962580199100416
2433213453;509962565602926592
2420295754;509962562532683776
2366576530;509962559223365632
356112554;509962552080470016
2383694801;509962080573591553
2416621622;509962072562475008
1288906704;509961723265437696
1909880545;509961353998897152
202152587;509958661268332544
2541174558;509956080382648321
2384791699;509956075412410368
2391722295;509956044328427520
2382724981;509956026917847040
2379226568;509956004100861953
2379847830;509955989538238464
2386020856;509955982235938816
2381507110;509955975139188736
2379505334;509955967971119104
2401343615;509955960706572288
2429239161;509955953676939264
2378911830;509955946458525697
2394363933;509955939542118400
2429329271;509955924635566080
2390920707;509955910706290689
2396576411;509955903164911616
2412640901;509955649103347713
2389350221;509955635014684672
2386167391;509955620124897280
2407663918;509955613112025089
2420831258;509955605121859584
2416778383;509955597383376896
2385598345;509955580874592256
2385541813;509955575405219840
1943947584;509858361618489345
2192544207;509852945320378368
2431475375;509795974659579904
999811796;509786526897545216
2422243409;509781672804356096
2427374459;509781671109881856
2427047183;509781669893509120
2433242159;509781663820152832
2427655636;509781654819196928
2433209627;509781653477011456
2427882255;509781646074073088
2427221219;509781644312449024
2433211036;509781641682620416
2413468595;509781633507942400
2223228604;509781627417812992
2223060251;509781627044499456
2225159049;509781626373406720
Unknown-278;509778783071514624
2433213453;509771181902159872
2366576530;509771172657901569
2417277867;509767888635297792
2420295754;509767885510557696
356112554;509767875620384768
1587049092;509767870071320576
Unknown-279;509767868532002816
329601416;509767459985842176
1288906704;509766581111750656
1909880545;509765978776174592
1324316581;509737387262373889
400100289;509733122439929856
113360943;509729043575754753
408674486;509674153805635584
853387483;509665152837640193
1479721676;509633321622863872
267310512;509626664738111488
18979745;509598473407447041
152748552;509582210715095040
2540141198;509450764742586368
408674486;509431236696489985
239948613;509386705296969728
239948613;509385406815940608
239948613;509385086866046976
196697613;509379228526059521
268500921;509353781004623872
63678320;509341073563742208
393886714;509331107616411648
2540141198;509308079603986433
1092029671;509275684540526592
499584478;509231070920065024
355538362;509195756029620224
2225442308;509083403208368128
196697613;509062465830010881
221051099;508995765805776896
466407338;508978798218731520
2540141198;508971140602400768
2540141198;508969767949316096
466407338;508961321493467137
303235773;508938142754566144
466407338;508921500725178368
119325714;508911406973210624
392248167;508910208140464128
66168289;508895877021589505
66168289;508892240157343744
42848722;508891344371478528
466407338;508871630760996864
424458814;508731098776743936
426028151;508714367886819331
408674486;508685889909047297
792508033;508630156395950080
326858590;508627896626581504
23292448;508438514204434433
408674486;508363756850929665
553722334;508203482848190464
78265474;508192284920524801
536605720;508188073071771648
408674486;507967806877757442
117040417;507905251266297857
129861742;507880065682919425
466407338;507867211726192640
1140883662;507849612955488256
140034129;507849242648379392
1140883662;507848919842562048
1720143175;507845151733989377
263131563;507839153556684800
413891734;507839152893988865
473833935;507838425160888320
466407338;507831615091777536
28370370;507821576444588032
2463624709;507810408770838529
466407338;507807916725112832
267310512;507807311499255810
466407338;507792888210944000
263342803;507640725937598464
2225442308;507638336933347328
408674486;507621709608808448
1932187304;507575945801109504
2439325549;507574929320345600
819809576;507573858577027072
231483314;507553369075253248
78265474;507470851185594368
329601416;507453624344014848
408674486;507277406869401600
295058811;507270727314468866
338941639;507208828770058240
196697613;507194826052628480
623950068;507141114139119616
623950068;507120274261958656
170371076;507119960242798593
466407338;506849438703575040
199798782;506750781387972608
492071324;506746572596854784
492071324;506746168765087744
155673345;506731603435859969
326858590;506730527848923136
119325714;506720887551574017
408674486;506719875835133952
53087786;506713387867578368
2443880623;506698626572488704
114885009;506686787096698880
23292448;506611810921766912
196676833;506575400026505216
225622540;506443950752669698
277441222;506415753109594116
114885009;506413161055281152
329601416;506412290069889024
204670349;506408722642792449
384934170;506405957237473281
999811796;506404252902633474
999811796;506404236377092096
270588836;506389691508064256
427238513;506388303034482689
126706721;506385391570518016
1909880545;506382292659761153
1909880545;506382291854458880
393886714;506382254822522881
1416012187;506382242953048064
2192544207;506382069157490688
96986930;506379978867769344
2417277867;506379211821432832
2420295754;506379208260456448
1031226727;506379204913410049
356112554;506379195056803840
1587049092;506379190346584065
Unknown-279;506379187720953858
274943468;506376634723622913
202152587;506375855036456960
202152587;506373960297357312
466407338;506365994626203648
494920257;506365336074326016
232979461;528276518297153536
232979461;528263981795123201
466407338;528245321663774720
Unknown-246;528241334831050752
408674486;528241135966507008
244151260;528237410040041472
369771669;528215326283284480
369771669;528214944211546112
104154171;528210255671730176
104154171;528209648118403072
104154171;528208840068980736
104154171;528208155608875008
104154171;528207739890458624
104154171;528206509172613121
2791443652;528192345423216640
1399180915;528182665438957568
1876448982;528162128780214272
466407338;528161995678158850
303673201;528156785245319169
106811959;528154382492114944
276637108;528150677487222784
399459056;528150424625221632
2383412623;528138108605198336
499584478;528130597458161666
8310642;528128567150784512
38458062;528125990422052864
196071171;528125255722622976
196071171;528124879338352640
262269709;528122900805472259
582846170;528115843402457090
559896618;528114965148749824
177128901;528107674701791232
362388904;528095361089277952
8204452;528094784955883520
538953514;528094440024735744
326908483;528089654340231168
167321299;528083801071960064
1259548448;528078550247936000
1484556427;528077327389847552
2396530758;528052849171640322
192492287;528033896873877504
1587882278;528015221982789632
144504849;528002499660492800
1157751499;527989134267121664
740303078;527976575359528962
2285750720;527970948473843712
Unknown-280;527970338248720384
458755409;527968550708084736
2382025561;527967933432344577
462931347;527967617815150592
12376572;527967215564648448
2334332359;527966913000120321
414076312;527966810780749824
2432825962;527966593628647424
521406340;527966591195967488
234010784;527966586422841345
2334332359;527966393237786624
2664574848;527965717967024128
1391447149;527965640385384448
471831552;527964732989267968
2270160138;527964618359336961
1462321638;527964246592589825
2399300633;527963398567239680
1550390083;527963397069881344
292361075;527963395497009152
Unknown-12;527963394746228736
1180073587;527963392527454208
2334332359;527963164416421888
2557430449;527962275240353792
2560250780;527962275097759744
2560040598;527962275034824704
440683883;527961932943220738
197688621;527961927134105600
133691896;527961924974030848
414076312;527947083601690625
1097557724;527934425838145536
408674486;527904536250556418
160831087;527895939210817538
2850339952;527884023428046849
89018526;527883940145934337
2347234105;527881930881380352
1702036334;527881510045892609
2176629456;527879141849174016
263131563;527878973800579072
492071324;527866132167135233
129861742;527865873260769280
354781829;527849408336265216
8310642;527849113367617536
1256855233;527844356359585792
2732982464;527842639630966784
113360943;527842572518297600
200943429;527841403494072321
444456735;527841402776870912
336133061;527825399603294208
2463624709;527824887495548929
22492391;527824777608957952
192927152;527821653921640449
86379470;527817921234366464
113360943;527813129749544961
105448285;527812598734258176
66129359;527811807789211649
819809576;527811454817144833
2362532699;527810555436732416
2466687906;527810521236381697
104129067;527810304701251586
2796510363;527809583331692544
2796497145;527809331308531712
2796504269;527809031050907648
2796469108;527808959038881792
1219839072;527808878210473984
2396257099;527802185044594689
70967375;527799365880926208
583693806;527798158949351424
351020538;527775861639233536
278502686;527774643730800640
1408391198;527764013325619200
880966430;527763517479604224
8310642;527755485819441152
283497529;527752333976150016
225764935;527751831615578113
990793262;527750905316143104
1063457600;527748882009432065
276434444;527747988496842752
214680617;527745237637423104
2376924564;527742591744229377
2376924564;527742590968266752
2376924564;527742578095951872
466407338;527741702862548993
763383943;527738911037333504
763383943;527738908508168192
408674486;527669103008706560
23292448;527656828222836738
1399180915;527599301908635648
1595583782;527536879550595072
293402886;527531860596097025
945927528;527514805180325888
563006804;527502596274397184
2831404572;527501314893574144
